id,code,accounting_id,name,initial_balance,final_balance,debit_movement,credit_movement,third_party_type_id,third_party_id,year,month
988,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,3,2024,3
989,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,8,2024,3
990,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,9,2024,3
991,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,12,2024,3
992,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,13,2024,3
993,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,14,2024,3
994,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,18,2024,3
995,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,20,2024,3
996,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,22,2024,3
997,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,25,2024,3
998,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,28,2024,3
999,5.10108,510108,Auxilio De Transporte,0.0,324000.0,324000.0,0.0,Employee,32,2024,3
1000,5.10108,510108,Auxilio De Transporte,0.0,291600.0,291600.0,0.0,Employee,34,2024,3
1001,5.10109,510109,Cesantías,0.0,413501.2,413501.2,0.0,Employee,3,2024,3
1002,5.10109,510109,Cesantías,0.0,859989.2,859989.2,0.0,Employee,8,2024,3
1003,5.10109,510109,Cesantías,0.0,822337.6,822337.6,0.0,Employee,9,2024,3
1004,5.10109,510109,Cesantías,0.0,526789.2,526789.2,0.0,Employee,12,2024,3
1005,5.10109,510109,Cesantías,0.0,1226509.2,1226509.2,0.0,Employee,13,2024,3
1006,5.10109,510109,Cesantías,0.0,613421.2,613421.2,0.0,Employee,14,2024,3
1007,5.10109,510109,Cesantías,0.0,193589.2,193589.2,0.0,Employee,18,2024,3
1008,5.10109,510109,Cesantías,0.0,959949.2,959949.2,0.0,Employee,20,2024,3
1009,5.10109,510109,Cesantías,0.0,360189.2,360189.2,0.0,Employee,22,2024,3
1010,5.10109,510109,Cesantías,0.0,859989.2,859989.2,0.0,Employee,25,2024,3
1011,5.10109,510109,Cesantías,0.0,812008.4,812008.4,0.0,Employee,28,2024,3
1012,5.10109,510109,Cesantías,0.0,1193189.2,1193189.2,0.0,Employee,32,2024,3
1013,5.10109,510109,Cesantías,0.0,610722.28,610722.28,0.0,Employee,34,2024,3
1014,5.1011,510110,Intereses Sobre Cesantías,0.0,49640.0,49640.0,0.0,Employee,3,2024,3
1015,5.1011,510110,Intereses Sobre Cesantías,0.0,103240.0,103240.0,0.0,Employee,8,2024,3
1016,5.1011,510110,Intereses Sobre Cesantías,0.0,98720.0,98720.0,0.0,Employee,9,2024,3
1017,5.1011,510110,Intereses Sobre Cesantías,0.0,63240.0,63240.0,0.0,Employee,12,2024,3
1018,5.1011,510110,Intereses Sobre Cesantías,0.0,147240.0,147240.0,0.0,Employee,13,2024,3
1019,5.1011,510110,Intereses Sobre Cesantías,0.0,73640.0,73640.0,0.0,Employee,14,2024,3
1020,5.1011,510110,Intereses Sobre Cesantías,0.0,23240.0,23240.0,0.0,Employee,18,2024,3
1021,5.1011,510110,Intereses Sobre Cesantías,0.0,115240.0,115240.0,0.0,Employee,20,2024,3
1022,5.1011,510110,Intereses Sobre Cesantías,0.0,43240.0,43240.0,0.0,Employee,22,2024,3
1023,5.1011,510110,Intereses Sobre Cesantías,0.0,103240.0,103240.0,0.0,Employee,25,2024,3
1024,5.1011,510110,Intereses Sobre Cesantías,0.0,97480.0,97480.0,0.0,Employee,28,2024,3
1025,5.1011,510110,Intereses Sobre Cesantías,0.0,143240.0,143240.0,0.0,Employee,32,2024,3
1026,5.1011,510110,Intereses Sobre Cesantías,0.0,73316.0,73316.0,0.0,Employee,34,2024,3
1027,5.10111,510111,Prima De Servicios,0.0,413501.2,413501.2,0.0,Employee,3,2024,3
1028,5.10111,510111,Prima De Servicios,0.0,859989.2,859989.2,0.0,Employee,8,2024,3
1029,5.10111,510111,Prima De Servicios,0.0,822337.6,822337.6,0.0,Employee,9,2024,3
1030,5.10111,510111,Prima De Servicios,0.0,526789.2,526789.2,0.0,Employee,12,2024,3
1031,5.10111,510111,Prima De Servicios,0.0,1226509.2,1226509.2,0.0,Employee,13,2024,3
1032,5.10111,510111,Prima De Servicios,0.0,613421.2,613421.2,0.0,Employee,14,2024,3
1033,5.10111,510111,Prima De Servicios,0.0,193589.2,193589.2,0.0,Employee,18,2024,3
1034,5.10111,510111,Prima De Servicios,0.0,959949.2,959949.2,0.0,Employee,20,2024,3
1035,5.10111,510111,Prima De Servicios,0.0,360189.2,360189.2,0.0,Employee,22,2024,3
1036,5.10111,510111,Prima De Servicios,0.0,859989.2,859989.2,0.0,Employee,25,2024,3
1037,5.10111,510111,Prima De Servicios,0.0,812008.4,812008.4,0.0,Employee,28,2024,3
1038,5.10111,510111,Prima De Servicios,0.0,1193189.2,1193189.2,0.0,Employee,32,2024,3
1039,5.10111,510111,Prima De Servicios,0.0,610722.28,610722.28,0.0,Employee,34,2024,3
1040,5.10112,510112,Vacaciones,0.0,191168.0,191168.0,0.0,Employee,3,2024,3
1041,5.10112,510112,Vacaciones,0.0,412000.0,412000.0,0.0,Employee,8,2024,3
1042,5.10112,510112,Vacaciones,0.0,393377.6,393377.6,0.0,Employee,9,2024,3
1043,5.10112,510112,Vacaciones,0.0,247200.0,247200.0,0.0,Employee,12,2024,3
1044,5.10112,510112,Vacaciones,0.0,593280.0,593280.0,0.0,Employee,13,2024,3
1045,5.10112,510112,Vacaciones,0.0,290048.0,290048.0,0.0,Employee,14,2024,3
1046,5.10112,510112,Vacaciones,0.0,82400.0,82400.0,0.0,Employee,18,2024,3
1047,5.10112,510112,Vacaciones,0.0,461440.0,461440.0,0.0,Employee,20,2024,3
1048,5.10112,510112,Vacaciones,0.0,164800.0,164800.0,0.0,Employee,22,2024,3
1049,5.10112,510112,Vacaciones,0.0,412000.0,412000.0,0.0,Employee,25,2024,3
1050,5.10112,510112,Vacaciones,0.0,388268.8,388268.8,0.0,Employee,28,2024,3
1051,5.10112,510112,Vacaciones,0.0,576800.0,576800.0,0.0,Employee,32,2024,3
1052,5.10112,510112,Vacaciones,0.0,290048.0,290048.0,0.0,Employee,34,2024,3
1053,5.10126,510126,Aportes A Administradora De Riesgos Laborales Arl,0.0,546460.0,546460.0,0.0,PayrollProvider,66,2024,3
1054,5.10127,510127,Aportes A Entidades Promotoras De La Salud Eps,0.0,3008000.0,3008000.0,0.0,PayrollProvider,71,2024,3
1055,5.10127,510127,Aportes A Entidades Promotoras De La Salud Eps,0.0,1400000.0,1400000.0,0.0,PayrollProvider,76,2024,3
1056,5.10127,510127,Aportes A Entidades Promotoras De La Salud Eps,0.0,250000.0,250000.0,0.0,PayrollProvider,81,2024,3
1057,5.10127,510127,Aportes A Entidades Promotoras De La Salud Eps,0.0,1250000.0,1250000.0,0.0,PayrollProvider,86,2024,3
1058,5.10127,510127,Aportes A Entidades Promotoras De La Salud Eps,0.0,880000.0,880000.0,0.0,PayrollProvider,95,2024,3
1059,5.10127,510127,Aportes A Entidades Promotoras De La Salud Eps,0.0,1193500.0,1193500.0,0.0,PayrollProvider,98,2024,3
1060,5.10127,510127,Aportes A Entidades Promotoras De La Salud Eps,0.0,3550000.0,3550000.0,0.0,PayrollProvider,101,2024,3
1061,5.10127,510127,Aportes A Entidades Promotoras De La Salud Eps,0.0,1380000.0,1380000.0,0.0,PayrollProvider,107,2024,3
1062,5.10127,510127,Aportes A Entidades Promotoras De La Salud Eps,0.0,750000.0,750000.0,0.0,PayrollProvider,111,2024,3
1063,5.10128,510128,Aportes A Fondos De Pensiones Y/O Cesantías,0.0,2982400.0,2982400.0,0.0,PayrollProvider,7,2024,3
1064,5.10128,510128,Aportes A Fondos De Pensiones Y/O Cesantías,0.0,5862400.0,5862400.0,0.0,PayrollProvider,8,2024,3
1065,5.10128,510128,Aportes A Fondos De Pensiones Y/O Cesantías,0.0,320000.0,320000.0,0.0,PayrollProvider,9,2024,3
1066,5.10128,510128,Aportes A Fondos De Pensiones Y/O Cesantías,0.0,1507840.0,1507840.0,0.0,PayrollProvider,10,2024,3
1067,5.10128,510128,Aportes A Fondos De Pensiones Y/O Cesantías,0.0,1600000.0,1600000.0,0.0,PayrollProvider,12,2024,3
1068,5.10128,510128,Aportes A Fondos De Pensiones Y/O Cesantías,0.0,2560000.0,2560000.0,0.0,PayrollProvider,13,2024,3
1069,5.10128,510128,Aportes A Fondos De Pensiones Y/O Cesantías,0.0,2654080.0,2654080.0,0.0,PayrollProvider,14,2024,3
1070,5.10129,510129,Aportes A Caja De Compensación Familiar,0.0,240000.0,240000.0,0.0,PayrollProvider,17,2024,3
1071,5.10129,510129,Aportes A Caja De Compensación Familiar,0.0,281600.0,281600.0,0.0,PayrollProvider,28,2024,3
1072,5.10129,510129,Aportes A Caja De Compensación Familiar,0.0,829920.0,829920.0,0.0,PayrollProvider,29,2024,3
1073,5.10129,510129,Aportes A Caja De Compensación Familiar,0.0,665600.0,665600.0,0.0,PayrollProvider,30,2024,3
1074,5.10129,510129,Aportes A Caja De Compensación Familiar,0.0,1257600.0,1257600.0,0.0,PayrollProvider,38,2024,3
1075,5.10129,510129,Aportes A Caja De Compensación Familiar,0.0,376960.0,376960.0,0.0,PayrollProvider,42,2024,3
1076,5.10129,510129,Aportes A Caja De Compensación Familiar,0.0,720000.0,720000.0,0.0,PayrollProvider,43,2024,3
1077,5.10701,510701,Aseo Y Vigilancia,0.0,52000.0,52000.0,0.0,Contact,106,2024,3
1078,5.10705,510705,Acueducto Y Acantarillado,0.0,120000.0,120000.0,0.0,Contact,117,2024,3
1079,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,20000.0,254670.532222,309679.736615,55009.204393,Contact,1,2024,3
1080,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,122121.0,16688332.933679,17956332.933679,1268000.0,Contact,34,2024,3
1081,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,0.0,430619464.464664,430889689.894049,270225.429385,Contact,42,2024,3
1082,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,0.0,12985.074627,262985.074627,250000.0,Contact,60,2024,3
1083,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,50000.0,127121.0,332210.335641,205089.335641,Contact,80,2024,3
1084,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,0.0,510098.540034,510098.540034,0.0,Contact,83,2024,3
1085,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,0.0,672213.04393,672213.04393,0.0,Contact,89,2024,3
1086,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,428621.0,776252.002427,2109341.338068,1333089.335641,Contact,138,2024,3
1087,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,212501.0,9765445.333171,9765445.333171,0.0,Contact,142,2024,3
1088,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,210000.0,3170000.0,3270000.0,100000.0,Contact,145,2024,3
1089,6.10798,610798,Costo de ventas Comercio Al Por Mayor Y Al Por Menor,0.0,0.0,206212.941177,206212.941177,Contact,228,2024,3
1090,6.10799,610799,Servicios,0.0,200000.0,200000.0,0.0,Contact,1,2024,3
1091,6.10799,610799,Servicios,1.0,159512.0,159512.0,0.0,Contact,34,2024,3
1092,6.10799,610799,Servicios,5352002.0,2501.0,2501.0,0.0,Contact,42,2024,3
1093,6.10799,610799,Servicios,470000.0,0.0,2502.0,2502.0,Contact,80,2024,3
1094,6.10799,610799,Servicios,0.0,1.0,1.0,0.0,Contact,89,2024,3
1095,6.10799,610799,Servicios,309000.0,760001.0,760001.0,0.0,Contact,138,2024,3
1096,6.10799,610799,Servicios,5100001.0,10390023.0,10390023.0,0.0,Contact,142,2024,3
1097,6.10799,610799,Servicios,5100001.0,5000.0,5000.0,0.0,Contact,145,2024,3
1098,6.10799,610799,Servicios,0.0,0.0,180001.0,180001.0,Contact,228,2024,3
1099,1.0,1,Activo,39976005.786321,-143941174637.34085,11158103.54,143952332740.88086,Contact,34,2024,4
1100,1.0,1,Activo,0.0,0.0,1000.0,1000.0,Employee,1,2024,4
1101,1.0,1,Activo,25116219.217778,-825993104532.7771,1139635.0,825994244167.7771,Contact,1,2024,4
1102,1.0,1,Activo,-422684166.464664,-68242874023.31297,2482431.2,68245356454.51297,Contact,42,2024,4
1103,1.0,1,Activo,27684879.666829,0.0,152482885.0,152482885.0,Contact,142,2024,4
1104,1.0,1,Activo,8055099.0,845653.323406,4070000.0,3224346.676594,Contact,145,2024,4
1105,1.0,1,Activo,2241832.417573,-249721894918.0078,-999947075315.714,-750225180397.7062,Contact,138,2024,4
1106,1.0,1,Activo,10060000.0,11500000.0,13000000.0,1500000.0,Contact,101,2024,4
1107,1.0,1,Activo,3860200.0,50083007389.0,50083007389.0,0.0,Contact,106,2024,4
1108,1.0,1,Activo,6790000.0,152000.0,152000.0,0.0,Contact,71,2024,4
1109,1.0,1,Activo,0.0,0.0,850000.0,850000.0,Contact,20,2024,4
1110,1.0,1,Activo,69259.0,67899.0,5338650.0,5270751.0,Contact,80,2024,4
1111,1.0,1,Activo,0.0,250000.0,1000000.0,750000.0,Contact,237,2024,4
1112,1.0,1,Activo,0.0,1515000.0,1515000.0,0.0,Contact,227,2024,4
1113,1.0,1,Activo,11571606.5,725000.0,725000.0,0.0,Contact,117,2024,4
1114,1.0,1,Activo,4855000.0,12300000.0,12300000.0,0.0,Contact,105,2024,4
1115,1.0,1,Activo,0.0,999996902551.7777,2272350.0,-999994630201.7777,Contact,238,2024,4
1116,1.0,1,Activo,0.0,15000000.0,15000000.0,0.0,Contact,159,2024,4
1117,2.0,2,Pasivos,3236610.4,3128762.4,278400.0,3407162.4,Employee,3,2024,4
1118,2.0,2,Pasivos,3008000.0,2256000.0,0.0,2256000.0,PayrollProvider,71,2024,4
1119,2.0,2,Pasivos,546460.0,469135.02085,0.0,469135.02085,PayrollProvider,66,2024,4
1120,2.0,2,Pasivos,665600.0,499200.0,0.0,499200.0,PayrollProvider,30,2024,4
1121,2.0,2,Pasivos,0.0,2700498.1251,0.0,2700498.1251,PayrollProvider,116,2024,4
1122,2.0,2,Pasivos,0.0,1800332.0834,0.0,1800332.0834,PayrollProvider,115,2024,4
1123,2.0,2,Pasivos,2982400.0,2257216.6672,0.0,2257216.6672,PayrollProvider,7,2024,4
1124,2.0,2,Pasivos,6359218.4,6214718.4,600000.0,6814718.4,Employee,8,2024,4
1125,2.0,2,Pasivos,1257600.0,1260000.0,0.0,1260000.0,PayrollProvider,38,2024,4
1126,2.0,2,Pasivos,1507840.0,2330880.0,0.0,2330880.0,PayrollProvider,10,2024,4
1127,2.0,2,Pasivos,6089012.8,5951044.2,572880.0,6523924.2,Employee,9,2024,4
1128,2.0,2,Pasivos,1193500.0,895125.0,0.0,895125.0,PayrollProvider,98,2024,4
1129,2.0,2,Pasivos,829920.0,622440.0,0.0,622440.0,PayrollProvider,29,2024,4
1130,2.0,2,Pasivos,2654080.0,1990560.0,0.0,1990560.0,PayrollProvider,14,2024,4
1131,2.0,2,Pasivos,3968018.4,3881318.4,360000.0,4241318.4,Employee,12,2024,4
1132,2.0,2,Pasivos,750000.0,562500.0,0.0,562500.0,PayrollProvider,111,2024,4
1133,2.0,2,Pasivos,240000.0,180000.0,0.0,180000.0,PayrollProvider,17,2024,4
1134,2.0,2,Pasivos,2560000.0,720000.0,0.0,720000.0,PayrollProvider,13,2024,4
1135,2.0,2,Pasivos,8989538.4,8781458.4,864000.0,9645458.4,Employee,13,2024,4
1136,2.0,2,Pasivos,3550000.0,2678450.52125,0.0,2678450.52125,PayrollProvider,101,2024,4
1137,2.0,2,Pasivos,5862400.0,5664000.0,0.0,5664000.0,PayrollProvider,8,2024,4
1138,2.0,2,Pasivos,4589730.4,4488002.4,422400.0,4910402.4,Employee,14,2024,4
1139,2.0,2,Pasivos,880000.0,660000.0,0.0,660000.0,PayrollProvider,95,2024,4
1140,2.0,2,Pasivos,281600.0,211200.0,0.0,211200.0,PayrollProvider,28,2024,4
1141,2.0,2,Pasivos,1448818.4,1483918.4,120000.0,1603918.4,Employee,18,2024,4
1142,2.0,2,Pasivos,250000.0,187500.0,0.0,187500.0,PayrollProvider,81,2024,4
1143,2.0,2,Pasivos,320000.0,240000.0,0.0,240000.0,PayrollProvider,9,2024,4
1144,2.0,2,Pasivos,7076578.4,6914738.4,672000.0,7586738.4,Employee,20,2024,4
1145,2.0,2,Pasivos,1400000.0,1050000.0,0.0,1050000.0,PayrollProvider,76,2024,4
1146,2.0,2,Pasivos,2724418.4,2690618.4,240000.0,2930618.4,Employee,22,2024,4
1147,2.0,2,Pasivos,1380000.0,2025000.0,0.0,2025000.0,PayrollProvider,107,2024,4
1148,2.0,2,Pasivos,720000.0,545104.1668,0.0,545104.1668,PayrollProvider,43,2024,4
1149,2.0,2,Pasivos,6359218.4,6214718.4,600000.0,6814718.4,Employee,25,2024,4
1150,2.0,2,Pasivos,1250000.0,937500.0,0.0,937500.0,PayrollProvider,86,2024,4
1151,2.0,2,Pasivos,1600000.0,1200000.0,0.0,1200000.0,PayrollProvider,12,2024,4
1152,2.0,2,Pasivos,6014885.6,5878708.8,565440.0,6444148.8,Employee,28,2024,4
1153,2.0,2,Pasivos,376960.0,282720.0,0.0,282720.0,PayrollProvider,42,2024,4
1154,2.0,2,Pasivos,8750418.4,8617184.0564,850208.3336,9467392.39,Employee,32,2024,4
1155,2.0,2,Pasivos,4551608.56,20923173.98,1056000.0,21979173.98,Employee,34,2024,4
1156,2.0,2,Pasivos,20840889.75,823135.0,148580.0,971715.0,Contact,1,2024,4
1157,2.0,2,Pasivos,904000.0,-206781.8,335924.8,129143.0,Contact,42,2024,4
1158,2.0,2,Pasivos,1776500.0,475000.0,0.0,475000.0,Contact,145,2024,4
1159,2.0,2,Pasivos,526205.23,3319919.226,4974563.98,8294483.206,Contact,138,2024,4
1160,2.0,2,Pasivos,10060000.0,11500000.0,3400000.0,14900000.0,Contact,101,2024,4
1161,2.0,2,Pasivos,3912200.0,50083007389.0,9515181614.74,59598189003.74,Contact,106,2024,4
1162,2.0,2,Pasivos,6790000.0,152000.0,0.0,152000.0,Contact,71,2024,4
1163,2.0,2,Pasivos,38380.0,12900.0,250.0,13150.0,Contact,80,2024,4
1164,2.0,2,Pasivos,9041201.53,872112.54,0.0,872112.54,Contact,34,2024,4
1165,2.0,2,Pasivos,11691606.5,725000.0,137750.0,862750.0,Contact,117,2024,4
1166,2.0,2,Pasivos,4855000.0,12000000.0,0.0,12000000.0,Contact,105,2024,4
1167,2.0,2,Pasivos,0.0,107350.0,95000.0,202350.0,Contact,238,2024,4
1168,2.0,2,Pasivos,0.0,15000000.0,0.0,15000000.0,Contact,159,2024,4
1169,2.0,2,Pasivos,0.0,1500000.0,75000.0,1575000.0,Contact,227,2024,4
1170,4.0,4,Ingresos,47904771.19,7718566.0,0.0,7718566.0,Contact,34,2024,4
1171,4.0,4,Ingresos,12385801.0,660700.0,30000.0,690700.0,Contact,42,2024,4
1172,4.0,4,Ingresos,14763600.0,2750000.0,0.0,2750000.0,Contact,145,2024,4
1173,4.0,4,Ingresos,3989501.19,18448285.4,26181915.68,44630201.08,Contact,138,2024,4
1174,4.0,4,Ingresos,0.0,0.0,300000.0,300000.0,Contact,20,2024,4
1175,4.0,4,Ingresos,678000.0,5190000.0,45000.0,5235000.0,Contact,80,2024,4
1176,4.0,4,Ingresos,4750000.0,316500.0,0.0,316500.0,Contact,1,2024,4
1177,4.0,4,Ingresos,0.0,500000.0,0.0,500000.0,Contact,237,2024,4
1178,4.0,4,Ingresos,0.0,15000.0,0.0,15000.0,Contact,227,2024,4
1179,4.0,4,Ingresos,0.0,300000.0,0.0,300000.0,Contact,105,2024,4
1180,4.0,4,Ingresos,0.0,565000.0,502500.0,1067500.0,Contact,238,2024,4
1181,5.0,5,Gastos,6031810.4,4619162.4,4619162.4,0.0,Employee,3,2024,4
1182,5.0,5,Gastos,546460.0,469135.02085,469135.02085,0.0,PayrollProvider,66,2024,4
1183,5.0,5,Gastos,3008000.0,2015360.0,2015360.0,0.0,PayrollProvider,71,2024,4
1184,5.0,5,Gastos,2982400.0,2070816.6672,2070816.6672,0.0,PayrollProvider,7,2024,4
1185,5.0,5,Gastos,665600.0,499200.0,499200.0,0.0,PayrollProvider,30,2024,4
1186,5.0,5,Gastos,0.0,2700498.1251,2700498.1251,0.0,PayrollProvider,116,2024,4
1187,5.0,5,Gastos,0.0,1800332.0834,1800332.0834,0.0,Employee,115,2024,4
1188,5.0,5,Gastos,12559218.4,9514718.4,9514718.4,0.0,Employee,8,2024,4
1189,5.0,5,Gastos,1507840.0,2136640.0,2136640.0,0.0,PayrollProvider,10,2024,4
1190,5.0,5,Gastos,1257600.0,1260000.0,1260000.0,0.0,PayrollProvider,38,2024,4
1191,5.0,5,Gastos,12008772.8,9101884.2,9101884.2,0.0,Employee,9,2024,4
1192,5.0,5,Gastos,1193500.0,799645.0,799645.0,0.0,PayrollProvider,98,2024,4
1193,5.0,5,Gastos,2654080.0,1824680.0,1824680.0,0.0,PayrollProvider,14,2024,4
1194,5.0,5,Gastos,829920.0,622440.0,622440.0,0.0,PayrollProvider,29,2024,4
1195,5.0,5,Gastos,7688018.4,5861318.4,5861318.4,0.0,Employee,12,2024,4
1196,5.0,5,Gastos,750000.0,502500.0,502500.0,0.0,PayrollProvider,111,2024,4
1197,5.0,5,Gastos,2560000.0,660000.0,660000.0,0.0,PayrollProvider,13,2024,4
1198,5.0,5,Gastos,240000.0,180000.0,180000.0,0.0,PayrollProvider,17,2024,4
1199,5.0,5,Gastos,17917538.4,13533458.4,13533458.4,0.0,Employee,13,2024,4
1200,5.0,5,Gastos,3550000.0,2394450.52125,2394450.52125,0.0,PayrollProvider,101,2024,4
1201,5.0,5,Gastos,5862400.0,5192000.0,5192000.0,0.0,PayrollProvider,8,2024,4
1202,5.0,5,Gastos,8954530.4,6811202.4,6811202.4,0.0,Employee,14,2024,4
1203,5.0,5,Gastos,880000.0,589600.0,589600.0,0.0,PayrollProvider,95,2024,4
1204,5.0,5,Gastos,281600.0,211200.0,211200.0,0.0,PayrollProvider,28,2024,4
1205,5.0,5,Gastos,2816818.4,2207918.4,2207918.4,0.0,Employee,18,2024,4
1206,5.0,5,Gastos,250000.0,167500.0,167500.0,0.0,PayrollProvider,81,2024,4
1207,5.0,5,Gastos,320000.0,220000.0,220000.0,0.0,PayrollProvider,9,2024,4
1208,5.0,5,Gastos,14020578.4,10610738.4,10610738.4,0.0,Employee,20,2024,4
1209,5.0,5,Gastos,1400000.0,938000.0,938000.0,0.0,PayrollProvider,76,2024,4
1210,5.0,5,Gastos,5252418.4,4034618.4,4034618.4,0.0,Employee,22,2024,4
1211,5.0,5,Gastos,1380000.0,1809000.0,1809000.0,0.0,PayrollProvider,107,2024,4
1212,5.0,5,Gastos,720000.0,545104.1668,545104.1668,0.0,PayrollProvider,43,2024,4
1213,5.0,5,Gastos,12559218.4,9514718.4,9514718.4,0.0,Employee,25,2024,4
1214,5.0,5,Gastos,1250000.0,837500.0,837500.0,0.0,PayrollProvider,86,2024,4
1215,5.0,5,Gastos,1600000.0,1100000.0,1100000.0,0.0,PayrollProvider,12,2024,4
1216,5.0,5,Gastos,11857765.6,8988628.8,8988628.8,0.0,Employee,28,2024,4
1217,5.0,5,Gastos,376960.0,282720.0,282720.0,0.0,PayrollProvider,42,2024,4
1218,5.0,5,Gastos,17430418.4,13257600.73,13257600.73,0.0,Employee,32,2024,4
1219,5.0,5,Gastos,8916408.56,16074960.0,16074960.0,0.0,Employee,34,2024,4
1220,6.0,6,Costos De Ventas,16969966.933679,143949765315.88086,143949765315.88086,0.0,Contact,34,2024,4
1221,6.0,6,Costos De Ventas,435973967.464664,68243327941.51297,68243327942.51297,1.0,Contact,42,2024,4
1222,6.0,6,Costos De Ventas,8485001.0,2379346.676594,2379346.676594,0.0,Contact,145,2024,4
1223,6.0,6,Costos De Ventas,2273874.002427,249743663122.6338,-750256336877.3662,-1000000000000.0,Contact,138,2024,4
1224,6.0,6,Costos De Ventas,0.0,0.0,250000.0,250000.0,Contact,20,2024,4
1225,6.0,6,Costos De Ventas,647121.0,5135001.0,5175001.0,40000.0,Contact,80,2024,4
1226,6.0,6,Costos De Ventas,0.0,250000.0,250000.0,0.0,Contact,237,2024,4
1227,6.0,6,Costos De Ventas,0.0,-999996230201.7777,-999995227701.7777,1002500.0,Contact,238,2024,4
1228,6.0,6,Costos De Ventas,474670.532222,825994244167.7771,825994244167.7771,0.0,Contact,1,2024,4
1229,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,0.0,1000.0,1000.0,Employee,1,2024,4
1230,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,152482885.0,152482885.0,0.0,Contact,142,2024,4
1231,1.1,11,Efectivo Y Equivalentes Del Efectivo,9608196.18,1662587.2,1662587.2,0.0,Contact,42,2024,4
1232,1.1,11,Efectivo Y Equivalentes Del Efectivo,300000.0,845000.0,845000.0,0.0,Contact,145,2024,4
1233,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,300000.0,300000.0,0.0,Contact,20,2024,4
1234,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,500000.0,500000.0,0.0,Contact,237,2024,4
1235,1.1,11,Efectivo Y Equivalentes Del Efectivo,400000.0,2567425.0,2567425.0,0.0,Contact,34,2024,4
1236,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,50500.0,50500.0,0.0,Contact,80,2024,4
1237,1.1,11,Efectivo Y Equivalentes Del Efectivo,0.0,-1500000.0,0.0,1500000.0,Contact,101,2024,4
1238,1.3,13,Cuentas Por Cobrar,56545972.72,6023253.54,8590678.54,2567425.0,Contact,34,2024,4
1239,1.3,13,Cuentas Por Cobrar,3681604.82,-1208669.0,819843.0,2028512.0,Contact,42,2024,4
1240,1.3,13,Cuentas Por Cobrar,53152850.0,-152482885.0,0.0,152482885.0,Contact,142,2024,4
1241,1.3,13,Cuentas Por Cobrar,16240100.0,2380000.0,3225000.0,845000.0,Contact,145,2024,4
1242,1.3,13,Cuentas Por Cobrar,2560071.42,21768204.626,52924684.286,31156479.66,Contact,138,2024,4
1243,1.3,13,Cuentas Por Cobrar,0.0,-300000.0,300000.0,600000.0,Contact,20,2024,4
1244,1.3,13,Cuentas Por Cobrar,716380.0,5152400.0,5248150.0,95750.0,Contact,80,2024,4
1245,1.3,13,Cuentas Por Cobrar,0.0,0.0,500000.0,500000.0,Contact,237,2024,4
1246,1.3,13,Cuentas Por Cobrar,0.0,672350.0,1269850.0,597500.0,Contact,238,2024,4
1247,1.3,13,Cuentas Por Cobrar,5583654.75,257635.0,257635.0,0.0,Contact,1,2024,4
1248,1.4,14,Inventarios,-16969966.933679,-143949765315.88086,0.0,143949765315.88086,Contact,34,2024,4
1249,1.4,14,Inventarios,19465329.467778,-825993362167.7771,882000.0,825994244167.7771,Contact,1,2024,4
1250,1.4,14,Inventarios,-435973967.464664,-68243327941.51297,1.0,68243327942.51297,Contact,42,2024,4
1251,1.4,14,Inventarios,-8485001.0,-2379346.676594,0.0,2379346.676594,Contact,145,2024,4
1252,1.4,14,Inventarios,-2273874.002427,-249743663122.6338,-1000000000000.0,-750256336877.3662,Contact,138,2024,4
1253,1.4,14,Inventarios,3860200.0,50083007389.0,50083007389.0,0.0,Contact,106,2024,4
